genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link,colore1,colore2,categoria,sottocategoria
uomo,sneakers,Stringate da uomo nero con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517608100_2_ae97.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608100001.html,nero,,stringate,
uomo,sneakers,Slip on calzino da uomo beige con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517608022_2_e328.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608022001.html,beige,,slip on,
uomo,sneakers,Slip on calzino da uomo blu con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517608011_2_03fb.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608011001.html,blu,,slip on,
uomo,sneakers,Sneakers in pelle da uomo beige scuro,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202415632344_2_7680.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415632344001.html,beige,,sneakers,
uomo,sneakers,Sneakers in pelle da uomo jeans,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202415632311_2_6a32.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415632311001.html,,,sneakers,
uomo,sneakers,Sneakers in pelle da uomo taupe-ghiaccio,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202415632233_2_ca73.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415632233001.html,taupe,ghiaccio,sneakers,
uomo,sneakers,Sneakers in pelle da uomo blu-perla,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202415632211_2_d13b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415632211001.html,blu,perla,sneakers,
uomo,sneakers,Sneakers in pelle da uomo bianco-blu,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202415632200_2_35d5.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415632200001.html,bianco,blu,sneakers,
uomo,sneakers,Sneakers in pelle da uomo bianco,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202415632000_2_bd6d.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415632000001.html,bianco,,sneakers,
uomo,sneakers,Sneaker in pelle da uomo grigio,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202313626022_2_12aa.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202313626022001.html,grigio,,,
uomo,sneakers,Sneaker in pelle da uomo beige,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202313626011_2_d97a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202313626011001.html,beige,,,
uomo,sneakers,Sneaker in pelle da uomo blu,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202313626000_2_53c3.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202313626000001.html,blu,,,
uomo,sneakers,Sneaker in pelle da uomo bianco,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202313625600_2_4dfd.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202313625600001.html,bianco,,,
uomo,mocassini e scarpe basse,Slip on calzino da uomo nero con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517608000_2_52c9.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608000001.html,nero,,slip on,
uomo,mocassini e scarpe basse,Sneakers calzino da uomo beige con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517632522_2_45eb.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517632522001.html,beige,,sneakers,
uomo,mocassini e scarpe basse,Sneakers calzino da uomo blu con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517632500_2_9a47.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517632500001.html,blu,,sneakers,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517623022_2_d663.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517623022001.html,marrone,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo grigio e beige con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517623011_2_300c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517623011001.html,beige,grigio,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517623000_2_d056.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517623000001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Slip on da uomo grigio con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517617511_2_4c8b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517617511001.html,grigio,,slip on,
uomo,mocassini e scarpe basse,Slip on da uomo nero con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517617500_2_2424.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517617500001.html,nero,,slip on,
uomo,mocassini e scarpe basse,Mocassini da uomo beige con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517615233_2_81c4.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517615233001.html,beige,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu con elastico,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517615200_2_858b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517615200001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Slip on da uomo verde con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517615022_2_613e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517615022001.html,verde,,slip on,
uomo,mocassini e scarpe basse,Slip on da uomo blu con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517615011_2_3a2f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517615011001.html,blu,,slip on,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614133_2_bdd1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614133001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone ,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614122_2_1a9b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614122001.html,marrone,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone e verde ,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614111_2_7ffc.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614111001.html,verde,marrone,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614100_2_ac81.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614100001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo giallo ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614055_2_a715.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614055001.html,giallo,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo beige ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614044_2_acd5.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614044001.html,beige,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614022_2_1e7d.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614022001.html,marrone,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone e verde ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614011_2_b789.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614011001.html,verde,marrone,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517614000_2_1561.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517614000001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo grigio e beige ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517612033_2_55c1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517612033001.html,beige,grigio,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517612022_2_7725.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517612022001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517612011_2_3c5e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517612011001.html,marrone,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo nero ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517612000_2_012d.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517612000001.html,nero,,mocassini,
uomo,mocassini e scarpe basse,Slip on da uomo marrone con elastico,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610122_2_5d66.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610122001.html,marrone,,slip on,
uomo,mocassini e scarpe basse,Slip on da uomo verde con elastico,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610111_2_445a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610111001.html,verde,,slip on,
uomo,mocassini e scarpe basse,Slip on da uomo blu con elastico,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610100_2_2f6c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610100001.html,blu,,slip on,
uomo,mocassini e scarpe basse,Mocassini da uomo beige ,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610033_2_8eef.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610033001.html,beige,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo verde ,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610011_2_f981.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610011001.html,verde,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610000_2_b1f0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610000001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo beige ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517608222_2_4ca0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608222001.html,beige,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517608211_2_cd92.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608211001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Slip on calzino da uomo beige con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517608022_2_e328.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608022001.html,beige,,slip on,
uomo,mocassini e scarpe basse,Slip on calzino da uomo blu con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517608011_2_03fb.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608011001.html,blu,,slip on,
uomo,mocassini e scarpe basse,Mocassini da uomo grigio e beige ,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517606044_2_5364.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517606044001.html,beige,grigio,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517606033_2_4c40.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517606033001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone ,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517606022_2_19dd.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517606022001.html,marrone,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517606011_2_a4ea.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517606011001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo blu ,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517604411_2_0ef2.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517604411001.html,blu,,mocassini,
uomo,mocassini e scarpe basse,Mocassini da uomo marrone ,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517604400_2_fdba.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517604400001.html,marrone,,mocassini,
uomo,stringate,Stringate da uomo blu con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517606400_2_2766.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517606400001.html,blu,,stringate,
uomo,stringate,Sneakers da uomo verde con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517617322_2_d281.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517617322001.html,verde,,sneakers,
uomo,stringate,Sneakers da uomo blu e grigio con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517617311_2_0e71.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517617311001.html,blu,grigio,sneakers,
uomo,stringate,Sneakers da uomo nero con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517617300_2_36f9.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517617300001.html,nero,,sneakers,
uomo,stringate,Stringate da uomo grigio e beige con lacci,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610333_2_b3f4.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610333001.html,beige,grigio,stringate,
uomo,stringate,Stringate da uomo blu con lacci,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517610300_2_91c5.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517610300001.html,blu,,stringate,
uomo,stringate,Stringate da uomo grigio con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517608133_2_c84e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608133001.html,grigio,,stringate,
uomo,stringate,Stringate da uomo blu con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517608111_2_282d.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608111001.html,blu,,stringate,
uomo,stringate,Stringate da uomo nero con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517608100_2_ae97.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517608100001.html,nero,,stringate,
uomo,stringate,Stringate da uomo grigio e beige con lacci,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517606433_2_c1d7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517606433001.html,beige,grigio,stringate,
