genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link
Donna,Ciabatte,Ciabatta donna in pelle cuoio k35301z,"129,90 €","90,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35301Z-251683-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-cuoio-k35301z-k35301z-251683.html
Donna,Ciabatte,Ciabatta donna in pelle cuoio k56018z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56018Z-243123-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-cuoio-k56018z-k56018z-243123.html
Donna,Ciabatte,Ciabatta donna in pelle e tessuto beige n308,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/3/N308-244425-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-e-tessuto-beige-n308-n308-244425.html
Donna,Ciabatte,Ciabatta donna in pelle e tessuto nero n308,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/3/N308-245486-0000_11.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-e-tessuto-nero-n308-n308-245486.html
Donna,Ciabatte,Ciabatta donna in pelle giallo k56018z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56018Z-244762-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-giallo-k56018z-k56018z-244762.html
Donna,Ciabatte,Ciabatta donna in pelle giallo n306z,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/3/N306Z-252925-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-giallo-n306z-n306z-252925.html
Donna,Ciabatte,Ciabatta donna in pelle nero 055049,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/5/055049-243329-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-nero-055049-055049-243329.html
Donna,Ciabatte,Ciabatta donna in pelle nero k56018z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56018Z-245692-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-nero-k56018z-k56018z-245692.html
Donna,Ciabatte,Ciabatta donna in pelle nero n306z,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/3/N306Z-246011-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-nero-n306z-n306z-246011.html
Donna,Ciabatte,Ciabatta donna in pelle platino 019237,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/019237-244300-0000_8.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-platino-019237-019237-244300.html
Donna,Ciabatte,Ciabatta donna in pelle platino k35301z,"129,90 €","90,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35301Z-251632-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-platino-k35301z-k35301z-251632.html
Donna,Ciabatte,Ciabatta donna in pelle platino n636z,"119,90 €","95,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/6/N636Z-246003-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-platino-n636z-n636z-246003.html
Donna,Ciabatte,Ciabatta donna in pelle rosa n306z,"119,90 €","83,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/3/N306Z-252921-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-rosa-n306z-n306z-252921.html
Donna,Ciabatte,Ciabatta donna in pelle rosso k56018z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56018Z-245691-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-pelle-rosso-k56018z-k56018z-245691.html
Donna,Ciabatte,Ciabatta donna in similpelle argento 018140z,Nan,,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018140Z-253170-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-argento-018140z-018140z-253170.html
Donna,Ciabatte,Ciabatta donna in similpelle bianco 018147,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018147-244865-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-bianco-018147-018147-244865.html
Donna,Ciabatte,Ciabatta donna in similpelle brown 018146z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018146Z-253163-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-brown-018146z-018146z-253163.html
Donna,Ciabatte,Ciabatta donna in similpelle grigio 018146z,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018146Z-253164-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-grigio-018146z-018146z-253164.html
Donna,Ciabatte,Ciabatta donna in similpelle nero 018140z,"59,90 €","47,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018140Z-253169-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-nero-018140z-018140z-253169.html
Donna,Ciabatte,Ciabatta donna in similpelle nero 018147,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018147-243560-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-nero-018147-018147-243560.html
Donna,Ciabatte,Ciabatta donna in similpelle rosa 018147,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018147-243559-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-similpelle-rosa-018147-018147-243559.html
Donna,Ciabatte,Ciabatta donna in tessuto bianco r80232,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80232-244154-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-tessuto-bianco-r80232-r80232-244154.html
Donna,Ciabatte,Ciabatta donna in tessuto nero r80232,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80232-244162-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-tessuto-nero-r80232-r80232-244162.html
Donna,Ciabatte,Ciabatta donna in tessuto rosa r80232,"89,90 €","62,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/8/R80232-245081-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-tessuto-rosa-r80232-r80232-245081.html
Donna,Ciabatte,Ciabatta donna in vernice nero 018140z,"59,90 €","47,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018140Z-243568-0000.jpg,https://www.melluso.com/it/ciabatta-donna-in-vernice-nero-018140z-018140z-243568.html
Donna,Ciabatte,Ciabatta donna infradito in camoscio bianco 018162,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018162-244973-0000.jpg,https://www.melluso.com/it/ciabatta-donna-infradito-in-camoscio-bianco-018162-018162-244973.html
Donna,Ciabatte,Ciabatta donna infradito in camoscio menta 018162,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018162-243528-0000.jpg,https://www.melluso.com/it/ciabatta-donna-infradito-in-camoscio-menta-018162-018162-243528.html
Donna,Ciabatte,Ciabatta donna infradito in tessuto 018153,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018153-243511-0000.jpg,https://www.melluso.com/it/ciabatta-donna-infradito-in-tessuto-018153-018153-243511.html
Donna,Ciabatte,Ciabatta donna infradito in tessuto bianco 018153,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018153-244725-0000.jpg,https://www.melluso.com/it/ciabatta-donna-infradito-in-tessuto-bianco-018153-018153-244725.html
Donna,Ciabatte,Melluso Gift Card Virtuale,"50,00 €",,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/g/i/gift-mobile1.jpg,https://www.melluso.com/it/gift-card-regalo-melluso-calzature.html
Donna,Ciabatte,Sandalo donna in similpelle bianco 018131z,"99,90 €","69,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018131Z-253172-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-similpelle-bianco-018131z-018131z-253172.html
Donna,Ciabatte,Sandalo donna in similpelle blu 018131z,"99,90 €","69,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018131Z-253173-0000.jpg,https://www.melluso.com/it/sandalo-donna-in-similpelle-blu-018131z-018131z-253173.html
Uomo,Mocassini Uomo,Melluso Gift Card Virtuale,"50,00 €",,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/g/i/gift-mobile1.jpg,https://www.melluso.com/it/gift-card-regalo-melluso-calzature.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle abrasivato blu u18209z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/1/U18209Z-248714-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-abrasivato-blu-u18209z-u18209z-248714.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle abrasivato bordo u18209z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/1/U18209Z-248715-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-abrasivato-bordo-u18209z-u18209z-248715.html
Uomo,Mocassini Uomo,Mocassino uomo intrecciato in pelle nero u25007bk,"149,00 €","119,20 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/2/U25007BK-247714-0000.jpg,https://www.melluso.com/it/mocassino-uomo-intrecciato-in-pelle-nero-u25007bk-u25007bk-247714.html
Uomo,Mocassini Uomo,Mocassino uomo intrecciato in pelle marrone u25007bk,"149,00 €","119,20 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/2/U25007BK-247715-0000.jpg,https://www.melluso.com/it/mocassino-uomo-intrecciato-in-pelle-marrone-u25007bk-u25007bk-247715.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle marrone u55384,"139,90 €","97,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/5/U55384-243667-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-marrone-u55384-u55384-243667.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle blu navy u55384,"139,90 €","97,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/5/U55384-243669-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-blu-navy-u55384-u55384-243669.html
Uomo,Mocassini Uomo,Mocassino uomo classico in pelle blu u90605w,"179,90 €","161,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90605W-236822-0000.jpg,https://www.melluso.com/it/mocassino-uomo-classico-in-pelle-blu-u90605w-u90605w-236822.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle blu u90608z,"189,90 €","170,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90608Z-245096-0000_13.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-blu-u90608z-u90608z-245096.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle nero u90608z,"189,90 €","170,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90608Z-247336-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-nero-u90608z-u90608z-247336.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle cuoio u0742z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0742Z-248590-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-cuoio-u0742z-u0742z-248590.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio beige u0742z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0742Z-248591-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-beige-u0742z-u0742z-248591.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle cuoio u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-248601-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-cuoio-u0890z-u0890z-248601.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle abrasivato nero u18209z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/1/U18209Z-248716-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-abrasivato-nero-u18209z-u18209z-248716.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio beige u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-248592-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-beige-u90308z-u90308z-248592.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio blu u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-248593-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-blu-u90308z-u90308z-248593.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio jeans u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-248594-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-jeans-u90308z-u90308z-248594.html
Uomo,Mocassini Uomo,Mocassino uomo classico in pelle blu u90605w,"179,90 €","161,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90605W-236865-0000.jpg,https://www.melluso.com/it/mocassino-uomo-classico-in-pelle-blu-u90605w-u90605w-236865.html
Uomo,Mocassini Uomo,Mocassino uomo classico in pelle nero u90605w,"179,90 €","161,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90605W-237609-0000.jpg,https://www.melluso.com/it/mocassino-uomo-classico-in-pelle-nero-u90605w-u90605w-237609.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio verde u0741z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0741Z-248589-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-verde-u0741z-u0741z-248589.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio beige u90317z,"165,00 €","115,50 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90317Z-248573-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-beige-u90308z-u90317z-248573.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle nero u90308z,"165,00 €","115,50 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90317Z-248595-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-nero-u90308z-u90317z-248595.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio beige u90317z,"165,00 €","115,50 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90317Z-248596-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-beige-u90317z-u90317z-248596.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle marrone u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-247104-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-marrone-u0890z-u0890z-247104.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio taope u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-246062-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-taope-u0890z-u0890z-246062.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle marrone u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-246074-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-marrone-u0890z-u0890z-246074.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle blu u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-246075-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-blu-u0890z-u0890z-246075.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle nero u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-247105-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-nero-u0890z-u0890z-247105.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio blu u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-248568-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-blu-u0890z-u0890z-248568.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio beige sand u0890z,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/0/U0890Z-248569-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-beige-sand-u0890z-u0890z-248569.html
Uomo,Mocassini Uomo,Mocassino uomo in camoscio taope u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-247259-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-camoscio-taope-u90308z-u90308z-247259.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle nero u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-247395-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-nero-u90308z-u90308z-247395.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle blu u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-248572-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-blu-u90308z-u90308z-248572.html
Uomo,Mocassini Uomo,Mocassino uomo in pelle marrone u90308z,"159,90 €","111,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/U/9/U90308Z-248575-0000.jpg,https://www.melluso.com/it/mocassino-uomo-in-pelle-marrone-u90308z-u90308z-248575.html
